INFO 2025-12-16 11:22:31,697 basehttp "GET /static/css/components/FinanceDashboard.css HTTP/1.1" 200 14272
WARNING 2025-12-16 11:22:31,714 log Not Found: /favicon.ico
WARNING 2025-12-16 11:22:31,714 basehttp "GET /favicon.ico HTTP/1.1" 404 3710
INFO 2025-12-16 11:22:36,842 basehttp "GET /finance/dashboard/ HTTP/1.1" 200 10046
INFO 2025-12-16 11:22:38,036 basehttp "GET /finance/submissions/?type=inward&status=pending HTTP/1.1" 200 49922
INFO 2025-12-16 11:22:40,682 basehttp "POST /finance/approve/c6fc91c6-4a78-4266-a3ed-10c534f7c062/ HTTP/1.1" 302 0
INFO 2025-12-16 11:22:40,707 basehttp "GET /finance/submissions/ HTTP/1.1" 200 70250
INFO 2025-12-16 11:22:41,866 basehttp "GET /finance/extraction/queue/ HTTP/1.1" 200 57178
INFO 2025-12-16 11:24:23,984 autoreload D:\Desktop\vENDORPORTAL\finance\services\ollama_service.py changed, reloading.
INFO 2025-12-16 11:24:24,517 autoreload Watching for file changes with StatReloader
INFO 2025-12-16 11:24:26,114 basehttp "GET /finance/extraction/queue/ HTTP/1.1" 200 58781
INFO 2025-12-16 11:24:26,228 basehttp "GET /static/css/index.css HTTP/1.1" 200 5352
INFO 2025-12-16 11:24:26,228 basehttp "GET /static/css/components/FinanceDashboard.css HTTP/1.1" 200 14272
INFO 2025-12-16 11:24:26,230 basehttp "GET /static/css/App.css HTTP/1.1" 200 75
WARNING 2025-12-16 11:24:26,514 log Not Found: /favicon.ico
WARNING 2025-12-16 11:24:26,516 basehttp "GET /favicon.ico HTTP/1.1" 404 3710
INFO 2025-12-16 11:24:30,413 basehttp "GET /finance/extraction/compare/27/ HTTP/1.1" 200 8775
INFO 2025-12-16 11:24:30,497 basehttp - Broken pipe from ('127.0.0.1', 58603)
INFO 2025-12-16 11:24:30,517 basehttp - Broken pipe from ('127.0.0.1', 58604)
